,date,mmwr_week,location,distributed,distributed_janssen,distributed_moderna,distributed_pfizer,distributed_unk_manuf,dist_per_100k,distributed_per_100k_5plus,distributed_per_100k_12plus,distributed_per_100k_18plus,distributed_per_100k_65plus,administered,administered_5plus,administered_12plus,administered_18plus,administered_65plus,administered_janssen,administered_moderna,administered_pfizer,administered_unk_manuf,admin_per_100k,admin_per_100k_5plus,admin_per_100k_12plus,admin_per_100k_18plus,admin_per_100k_65plus,recip_administered,administered_dose1_recip,administered_dose1_pop_pct,administered_dose1_recip_5plus,administered_dose1_recip_5pluspop_pct,administered_dose1_recip_1,administered_dose1_recip_2,administered_dose1_recip_3,administered_dose1_recip_4,administered_dose1_recip_5,administered_dose1_recip_6,series_complete_yes,series_complete_pop_pct,series_complete_5plus,series_complete_5pluspop_pct,series_complete_12plus,series_complete_12pluspop,series_complete_18plus,series_complete_18pluspop,series_complete_65plus,series_complete_65pluspop,series_complete_janssen,series_complete_moderna,series_complete_pfizer,series_complete_unk_manuf,series_complete_janssen_5plus,series_complete_moderna_5plus,series_complete_pfizer_5plus,series_complete_unk_manuf_5plus,series_complete_janssen_12plus,series_complete_moderna_12plus,series_complete_pfizer_12plus,series_complete_unk_manuf_1,series_complete_janssen_18plus,series_complete_moderna_18plus,series_complete_pfizer_18plus,series_complete_unk_manuf_2,series_complete_janssen_65plus,series_complete_moderna_65plus,series_complete_pfizer_65plus,series_complete_unk_manuf_3,additional_doses,additional_doses_vax_pct,additional_doses_5plus,additional_doses_5plus_vax_pct,additional_doses_12plus,additional_doses_12plus_vax_pct,additional_doses_18plus,additional_doses_18plus_vax_pct,additional_doses_50plus,additional_doses_50plus_vax_pct,additional_doses_65plus,additional_doses_65plus_vax_pct,additional_doses_moderna,additional_doses_pfizer,additional_doses_janssen,additional_doses_unk_manuf,second_booster,second_booster_50plus,second_booster_50plus_vax_pct,second_booster_65plus,second_booster_65plus_vax_pct,second_booster_janssen,second_booster_moderna,second_booster_pfizer,second_booster_unk_manuf
2999,2022-05-06T00:00:00.000,18,MA,17082710,618900,6491420,9972390,0,247845,261398,283919,308369,1460900,14917988,14907898,14336723,13385280,3464617,404219,5856365,8656956,448,216438,228119,238280,241625,296290,14986442,6778699,95,6772542,95,6460277,95,6005456,95,1420589,95,5450870,79.1,5447008,83.3,5189554,86.3,4813700,86.9,1129103,95,381719,1917362,3151578,211,381713,1917353,3147732,210,381689,1917321,2890337,207,380427,1911931,2521156,186,74421,513227,541379,76,2798180,51.3,,,2797603,53.9,2671166,55.5,1560842,64.7,802939,71.1,1302221,1468889,27042,28,,274345,17.6,192884,24,156,144423,140595,5
2951,2022-05-07T00:00:00.000,18,MA,17098810,618900,6496920,9982990,0,248078,261644,284187,308659,1462270,14932218,14922022,14350614,13398875,3473008,404263,5862625,8664882,448,216644,228335,238511,241870,297008,15000668,6780766,95,6774554,95,6462191,95,6007282,95,1421432,95,5452631,79.1,5448719,83.4,5191155,86.3,4815240,86.9,1130053,95,381759,1918075,3152586,211,381753,1918066,3148690,210,381729,1918034,2891185,207,380467,1912643,2521944,186,74424,513681,541872,76,2800420,51.4,,,2799813,53.9,2673231,55.5,1562361,64.7,803909,71.1,1303090,1470255,27047,28,,282237,18.1,198465,24.7,156,148362,144793,5
2856,2022-05-08T00:00:00.000,19,MA,17101510,618900,6496920,9985690,0,248118,261685,284232,308708,1462500,14933003,14922807,14351399,13399657,3473568,404284,5863118,8665153,448,216656,228347,238524,241884,297056,15001787,6781276,95,6775064,95,6462699,95,6007787,95,1421699,95,5452905,79.1,5448993,83.4,5191428,86.3,4815510,86.9,1130204,95,381778,1918222,3152694,211,381772,1918213,3148798,210,381748,1918181,2891292,207,380486,1912790,2522048,186,74424,513778,541926,76,2800538,51.4,,,2799930,53.9,2673344,55.5,1562455,64.7,803977,71.1,1303156,1470304,27050,28,,282465,18.1,198643,24.7,156,148502,144886,5
2835,2022-05-09T00:00:00.000,19,MA,17101510,618900,6496920,9985690,0,248118,261685,284232,308708,1462500,14933003,14922807,14351399,13399657,3473568,404284,5863118,8665153,448,216656,228347,238524,241884,297056,15002705,6781854,95,6775641,95,6463273,95,6008336,95,1421881,95,5453165,79.1,5449253,83.4,5191683,86.3,4815758,86.9,1130337,95,381784,1918273,3152897,211,381778,1918264,3149001,210,381754,1918232,2891490,207,380492,1912841,2522239,186,74425,513805,542031,76,2800590,51.4,,,2799982,53.9,2673393,55.5,1562479,64.7,803988,71.1,1303178,1470333,27051,28,,282492,18.1,198656,24.7,156,148517,144905,5
2750,2022-05-10T00:00:00.000,19,MA,17115710,619000,6499620,9997090,0,248324,261903,284468,308964,1463720,14962610,14952152,14380208,13427612,3488176,404389,5876925,8680848,448,217085,228796,239003,242389,298305,15032085,6786437,95,6780074,95,6467470,95,6012269,95,1423544,95,5456798,79.2,5452783,83.4,5194986,86.3,4818917,87,1132021,95,381868,1919926,3154793,211,381862,1919917,3150794,210,381838,1919885,2893056,207,380575,1914492,2523664,186,74434,514756,542755,76,2805174,51.4,,,2804484,54,2677465,55.6,1565249,64.8,805555,71.2,1305002,1473071,27073,28,,298416,19.1,208299,25.9,158,156981,153029,5
2674,2022-05-11T00:00:00.000,19,MA,17136710,619000,6509920,10007790,0,248628,262224,284817,309343,1465510,14972695,14962167,14390021,13437131,3493519,404423,5881316,8686508,448,217232,228949,239166,242560,298762,15042249,6788267,95,6781856,95,6469146,95,6013857,95,1424324,95,5457960,79.2,5453923,83.5,5196055,86.4,4819938,87,1132572,95,381898,1920396,3155455,211,381892,1920387,3151434,210,381868,1920355,2893625,207,380605,1914961,2524186,186,74435,515032,543029,76,2806941,51.4,,,2806227,54,2679052,55.6,1566318,64.8,806202,71.2,1305675,1474154,27084,28,,303515,19.4,211674,26.3,160,159607,155807,5
2610,2022-05-12T00:00:00.000,19,MA,17163210,619300,6528820,10015090,0,249013,262630,285257,309822,1467780,14973037,14962509,14390362,13437467,3493758,404434,5881572,8686583,448,217237,228955,239172,242567,298782,15043824,6788815,95,6782403,95,6469676,95,6014385,95,1424563,95,5458519,79.2,5454482,83.5,5196624,86.4,4820496,87,1132807,95,381930,1920673,3155704,212,381924,1920664,3151683,211,381900,1920632,2893884,208,380637,1915238,2524434,187,74435,515162,543133,77,2807252,51.4,,,2806538,54,2679354,55.6,1566456,64.8,806301,71.2,1305831,1474308,27084,29,,303682,19.4,211796,26.3,160,159733,155867,5
2546,2022-05-13T00:00:00.000,19,MA,17188110,619300,6535820,10032990,0,249374,263011,285671,310271,1469910,15002124,14991382,14418733,13465231,3510608,404498,5894632,8702545,449,217659,229396,239643,243068,300223,15072477,6793244,95,6786710,95,6473739,95,6018283,95,1426533,95,5461831,79.2,5457704,83.5,5199635,86.4,4823380,87.1,1134552,95,381983,1922085,3157551,212,381977,1922076,3153440,211,381953,1922044,2895430,208,380688,1916649,2525856,187,74439,516054,543982,77,2811850,51.5,,,2811095,54.1,2683608,55.6,1569476,64.9,808208,71.2,1307659,1477058,27104,29,,319304,20.3,222673,27.6,161,167699,164064,5
2468,2022-05-14T00:00:00.000,19,MA,17208010,619300,6542920,10045790,0,249663,263315,286002,310631,1471610,15015831,15004994,14432111,13478300,3518142,404531,5900993,8709858,449,217857,229605,239866,243304,300868,15086169,6795465,95,6788874,95,6475806,95,6020266,95,1427458,95,5463486,79.3,5459323,83.5,5201155,86.4,4824840,87.1,1135380,95,382010,1922838,3158425,213,382004,1922829,3154278,212,381980,1922797,2896169,209,380715,1917401,2526536,188,74440,516524,544339,77,2813997,51.5,,,2813210,54.1,2685563,55.7,1570847,64.9,809067,71.3,1308500,1478356,27111,30,,326589,20.8,227547,28.1,163,171547,167859,5
2456,2022-05-15T00:00:00.000,20,MA,17208110,619300,6543020,10045790,0,249664,263317,286004,310632,1471620,15016316,15005479,14432596,13478783,3518496,404537,5901284,8710046,449,217864,229612,239874,243312,300898,15086876,6795737,95,6789146,95,6476075,95,6020531,95,1427611,95,5463662,79.3,5459499,83.5,5201331,86.4,4825014,87.1,1135480,95,382019,1922919,3158511,213,382013,1922910,3154364,212,381989,1922878,2896255,209,380724,1917482,2526620,188,74441,516576,544386,77,2814095,51.5,,,2813308,54.1,2685660,55.7,1570920,64.9,809126,71.3,1308559,1478393,27113,30,,326751,20.8,227667,28.1,163,171642,167933,5
2367,2022-05-16T00:00:00.000,20,MA,17212010,619300,6543020,10049690,0,249721,263376,286068,310703,1471950,15016593,15005756,14432872,13479058,3518667,404542,5901462,8710140,449,217869,229616,239878,243317,300913,15087352,6795987,95,6789396,95,6476324,95,6020778,95,1427750,95,5463807,79.3,5459644,83.5,5201475,86.4,4825158,87.1,1135557,95,382024,1923002,3158568,213,382018,1922993,3154421,212,381994,1922961,2896311,209,380729,1917565,2526676,188,74441,516624,544415,77,2814127,51.5,,,2813340,54.1,2685691,55.7,1570936,64.9,809135,71.3,1308573,1478411,27113,30,,326799,20.8,227694,28.1,163,171677,167951,5
2301,2022-05-17T00:00:00.000,20,MA,17219610,619300,6549520,10050790,0,249831,263493,286195,310840,1472600,15046711,15035630,14462105,13507388,3532638,404629,5915483,8726150,449,218305,230074,240364,243829,302107,15117404,6800886,95,6794152,95,6480786,95,6024987,95,1429380,95,5467431,79.3,5463171,83.6,5204763,86.5,4828305,87.2,1137189,95,382089,1924571,3160558,213,382083,1924562,3156314,212,382059,1924530,2897965,209,380794,1919132,2528191,188,74444,517488,545180,77,2819006,51.6,,,2818112,54.1,2689962,55.7,1573813,64.9,810701,71.3,1310489,1481356,27131,30,,342595,21.8,236859,29.2,166,180228,176041,5
2224,2022-05-18T00:00:00.000,20,MA,17240110,619400,6561020,10059690,0,250128,263806,286535,311210,1474360,15057213,15046043,14472313,13517259,3537940,404660,5920179,8731925,449,218458,230233,240534,244007,302561,15127986,6802786,95,6795999,95,6482524,95,6026614,95,1430079,95,5468706,79.3,5464413,83.6,5205940,86.5,4829433,87.2,1137814,95,382106,1925147,3161240,213,382100,1925138,3156963,212,382076,1925106,2898549,209,380810,1919708,2528727,188,74446,517827,545464,77,2820923,51.6,,,2819999,54.2,2691668,55.7,1574939,64.9,811369,71.3,1311245,1482503,27144,31,,347758,22.1,240155,29.6,172,182950,178742,5
2149,2022-05-19T00:00:00.000,20,MA,17263210,619600,6577520,10066090,0,250464,264160,286919,311627,1476330,15070745,15059458,14485452,13530066,3545225,404726,5926206,8739364,449,218654,230438,240752,244238,303184,15141535,6805103,95,6798247,95,6484641,95,6028648,95,1431012,95,5470408,79.4,5466068,83.6,5207486,86.5,4830920,87.2,1138638,95,382163,1925862,3162170,213,382157,1925853,3157846,212,382133,1925821,2899323,209,380866,1920422,2529444,188,74452,518252,545857,77,2823159,51.6,,,2822192,54.2,2693674,55.8,1576311,65,812207,71.3,1312078,1483897,27153,31,,354762,22.5,244816,30.1,175,186567,182427,5
2123,2022-05-20T00:00:00.000,20,MA,17296510,619600,6586520,10090390,0,250947,264669,287473,312228,1479180,15083514,15072104,14497816,13542117,3551966,404758,5932174,8746131,451,218839,230632,240958,244456,303760,15154416,6807421,95,6800501,95,6486759,95,6030673,95,1431937,95,5472079,79.4,5467682,83.7,5208993,86.6,4832365,87.2,1139489,95,382192,1926570,3163103,214,382186,1926561,3158722,213,382162,1926529,2900092,210,380894,1921130,2530152,189,74454,518698,546260,77,2825284,51.6,,,2824281,54.2,2695605,55.8,1577585,65,812971,71.3,1312897,1485199,27157,31,,361206,22.9,249059,30.6,175,189989,185762,5
2031,2022-05-21T00:00:00.000,20,MA,17324010,619600,6592020,10112390,0,251346,265090,287930,312725,1481530,15096462,15084955,14510416,13554371,3558813,404789,5938118,8753103,452,219027,230828,241167,244677,304346,15167389,6809651,95,6802671,95,6488823,95,6032616,95,1432787,95,5473721,79.4,5469287,83.7,5210493,86.6,4833795,87.3,1140304,95,382225,1927280,3164002,214,382219,1927271,3159584,213,382195,1927239,2900849,210,380927,1921839,2530840,189,74455,519141,546631,77,2827422,51.7,,,2826384,54.2,2697551,55.8,1578924,65,813765,71.4,1313773,1486457,27161,31,,367797,23.3,253415,31.1,175,193477,189225,5
2008,2022-05-22T00:00:00.000,21,MA,17326110,619600,6592020,10114490,0,251376,265122,287965,312762,1481710,15097003,15085496,14510954,13554909,3559204,404789,5938481,8753281,452,219035,230837,241176,244687,304379,15168209,6809958,95,6802978,95,6489123,95,6032913,95,1432982,95,5473913,79.4,5469479,83.7,5210674,86.6,4833972,87.3,1140411,95,382226,1927385,3164088,214,382220,1927376,3159670,213,382196,1927344,2900924,210,380928,1921944,2530911,189,74455,519210,546669,77,2827516,51.7,,,2826476,54.2,2697642,55.8,1578987,65,813807,71.4,1313826,1486497,27162,31,,368011,23.3,253568,31.2,175,193624,189305,5
1936,2022-05-23T00:00:00.000,21,MA,17326110,619600,6592020,10114490,0,251376,265122,287965,312762,1481710,15097302,15085795,14511248,13555201,3559390,404802,5938655,8753393,452,219039,230841,241181,244692,304395,15169028,6810354,95,6803374,95,6489508,95,6033283,95,1433154,95,5474216,79.4,5469782,83.7,5210969,86.6,4834265,87.3,1140585,95,382239,1927484,3164279,214,382233,1927475,3159861,213,382209,1927443,2901107,210,380941,1922043,2531092,189,74455,519278,546775,77,2827589,51.7,,,2826541,54.2,2697701,55.8,1579021,65,813828,71.4,1313853,1486541,27164,31,,368062,23.3,253597,31.2,175,193658,189328,5
1850,2022-05-24T00:00:00.000,21,MA,17347810,619700,6594620,10133490,0,251691,265454,288325,313154,1483570,15128290,15116494,14540185,13583227,3572906,404870,5952590,8770378,452,219489,231311,241662,245198,305551,15199654,6815011,95,6807861,95,6493572,95,6037103,95,1434604,95,5477863,79.5,5473314,83.8,5214193,86.7,4837344,87.3,1142145,95,382280,1929044,3166325,214,382274,1929035,3161792,213,382250,1929003,2902730,210,380980,1923602,2532573,189,74462,520096,547510,77,2833455,51.7,,,2831364,54.3,2702031,55.9,1581957,65.1,815384,71.4,1315800,1490432,27192,31,,383383,24.2,262334,32.2,176,202119,197184,5
1792,2022-05-25T00:00:00.000,21,MA,17362210,619700,6601020,10141490,0,251900,265675,288565,313414,1484800,15138818,15126936,14549669,13592371,3577530,404892,5956900,8776574,452,219642,231471,241820,245363,305946,15210127,6816658,95,6809455,95,6494990,95,6038420,95,1435138,95,5479042,79.5,5474461,83.8,5215225,86.7,4838329,87.3,1142637,95,382295,1929535,3166997,215,382289,1929526,3162432,214,382265,1929494,2903255,211,380995,1924093,2533051,190,74464,520363,547733,77,2835789,51.8,,,2833032,54.3,2703521,55.9,1582961,65.1,815958,71.4,1316382,1492178,27198,31,,388354,24.5,265303,32.5,178,204758,199811,5
1754,2022-05-26T00:00:00.000,21,MA,17400710,619900,6625820,10154990,0,252459,266264,289205,314109,1488090,15152555,15140573,14562327,13604678,3583759,404934,5962939,8784230,452,219841,231679,242030,245585,306479,15223829,6818994,95,6811729,95,6497054,95,6040373,95,1435923,95,5480691,79.5,5476072,83.8,5216706,86.7,4839754,87.4,1143367,95,382331,1930242,3167903,215,382325,1930233,3163300,214,382301,1930201,2903993,211,381029,1924800,2533735,190,74466,520752,548072,77,2838595,51.8,,,2835189,54.3,2705490,55.9,1584202,65.1,816642,71.4,1317213,1494147,27203,32,,394917,24.9,269278,33,180,208194,203263,6
1682,2022-05-27T00:00:00.000,21,MA,17434810,619900,6631420,10183490,0,252953,266786,289771,314725,1491010,15167989,15155865,14576326,13618238,3590909,404955,5969109,8793473,452,220065,231913,242263,245830,307091,15239482,6821684,95,6814346,95,6499353,95,6042535,95,1436783,95,5482660,79.5,5477975,83.8,5218435,86.7,4841403,87.4,1144218,95,382343,1930973,3169129,215,382337,1930964,3164460,214,382313,1930932,2904979,211,381041,1925530,2534642,190,74466,521152,548523,77,2841958,51.8,,,2837738,54.4,2707811,55.9,1585711,65.1,817513,71.4,1318094,1496620,27212,32,,402153,25.4,273912,33.5,182,211850,207187,6
1567,2022-05-28T00:00:00.000,21,MA,17457810,620000,6635520,10202290,0,253287,267137,290154,315140,1492970,15180617,15168356,14587583,13629116,3596688,404989,5974219,8800957,452,220248,232104,242450,246026,307585,15251983,6823938,95,6816520,95,6501305,95,6044405,95,1437632,95,5484166,79.6,5479423,83.8,5219765,86.8,4842670,87.4,1144883,95,382371,1931597,3169982,216,382365,1931588,3165255,215,382341,1931556,2905656,212,381067,1926153,2535259,191,74471,521524,548811,77,2844812,51.9,,,2839704,54.4,2709559,56,1586854,65.2,818200,71.5,1318771,1498788,27220,33,,407684,25.7,277363,33.9,182,214745,210143,6
1524,2022-05-29T00:00:00.000,22,MA,17459310,620000,6635520,10203790,0,253309,267160,290179,315167,1493100,15180975,15168714,14587941,13629473,3596934,404999,5974425,8801099,452,220253,232110,242456,246033,307606,15252663,6824220,95,6816802,95,6501579,95,6044670,95,1437777,95,5484355,79.6,5479612,83.8,5219950,86.8,4842851,87.4,1144989,95,382381,1931691,3170067,216,382375,1931682,3165340,215,382351,1931650,2905737,212,381077,1926247,2535336,191,74471,521585,548856,77,2844894,51.9,,,2839780,54.4,2709634,56,1586904,65.1,818229,71.5,1318811,1498830,27220,33,,407803,25.7,277445,33.9,182,214824,210198,6
1470,2022-05-30T00:00:00.000,22,MA,17459310,620000,6635520,10203790,0,253309,267160,290179,315167,1493100,15181182,15168921,14588144,13629671,3597058,405011,5974549,8801170,452,220256,232113,242459,246036,307616,15252988,6824394,95,6816976,95,6501744,95,6044828,95,1437852,95,5484454,79.6,5479711,83.8,5220049,86.8,4842947,87.4,1145046,95,382391,1931740,3170107,216,382385,1931731,3165380,215,382361,1931699,2905777,212,381087,1926296,2535373,191,74472,521615,548882,77,2844939,51.9,,,2839809,54.4,2709661,56,1586919,65.1,818238,71.5,1318826,1498858,27222,33,,407816,25.7,277453,33.9,182,214832,210207,6
1432,2022-05-31T00:00:00.000,22,MA,17459310,620000,6635520,10203790,0,253309,267160,290179,315167,1493100,15205564,15193044,14609301,13649895,3605982,405079,5984250,8815783,452,220610,232482,242811,246401,308380,15276614,6828021,95,6820465,95,6504717,95,6047591,95,1438800,95,5487218,79.6,5482365,83.9,5222395,86.8,4845136,87.5,1146056,95,382434,1932765,3171803,216,382428,1932756,3166966,215,382404,1932724,2907055,212,381129,1927320,2536496,191,74476,522110,549393,77,2850655,52,,,2843435,54.4,2712758,56,1588844,65.2,819193,71.5,1320185,1503194,27243,33,,418416,26.3,283138,34.6,183,220563,215933,6
1326,2022-06-01T00:00:00.000,22,MA,17465010,620000,6635520,10209490,0,253391,267248,290273,315270,1493590,15205633,15193113,14609368,13649959,3606007,405085,5984284,8815812,452,220611,232483,242812,246402,308382,15277216,6828369,95,6820813,95,6505020,95,6047878,95,1438908,95,5487387,79.6,5482534,83.9,5222553,86.8,4845288,87.5,1146133,95,382441,1932793,3171937,216,382435,1932784,3167100,215,382411,1932752,2907178,212,381136,1927348,2536613,191,74476,522122,549458,77,2850703,52,,,2843469,54.4,2712791,56,1588858,65.2,819200,71.5,1320196,1503229,27245,33,,418455,26.3,283160,34.6,183,220587,215953,6
1290,2022-06-02T00:00:00.000,22,MA,17497010,620000,6650920,10226090,0,253856,267737,290805,315847,1496330,15211413,15198807,14614522,13654908,3608489,405114,5986407,8819440,452,220695,232570,242897,246492,308594,15283374,6829570,95,6821976,95,6506065,95,6048861,95,1439311,95,5488221,79.6,5483323,83.9,5223251,86.8,4845938,87.5,1146425,95,382457,1933073,3172474,217,382451,1933064,3167592,216,382427,1933032,2907579,213,381152,1927628,2536966,192,74478,522263,549607,77,2852158,52,,,2844566,54.5,2713780,56,1589472,65.2,819532,71.5,1320550,1504320,27255,33,,420934,26.5,284704,34.7,187,221783,217373,6
1210,2022-06-03T00:00:00.000,22,MA,17518010,620100,6660320,10237590,0,254160,268059,291154,316227,1498120,15222488,15209741,14624029,13663936,3612624,405141,5990576,8826319,452,220856,232738,243055,246655,308948,15294571,6831556,95,6823892,95,6507751,95,6050405,95,1439807,95,5489616,79.6,5484648,83.9,5224402,86.8,4847018,87.5,1146879,95,382478,1933574,3173347,217,382472,1933565,3168395,216,382448,1933533,2908208,213,381173,1928128,2537525,192,74480,522501,549821,77,2855164,52,,,2846543,54.5,2715497,56,1590439,65.2,820015,71.5,1321246,1506623,27262,33,,425379,26.7,287389,35,188,224136,219799,6
1123,2022-06-04T00:00:00.000,22,MA,17541210,620200,6663420,10257590,0,254497,268414,291540,316645,1500110,15234028,15221160,14634040,13673256,3617116,405222,5995021,8833333,452,221023,232912,243222,246823,309332,15306097,6833888,95,6826159,95,6509732,95,6052115,95,1440398,95,5491262,79.7,5486242,83.9,5225819,86.9,4848257,87.5,1147439,95,382536,1934147,3174362,217,382530,1934138,3169358,216,382506,1934106,2908994,213,381230,1928701,2538134,192,74483,522805,550074,77,2857736,52,,,2848233,54.5,2716994,56,1591364,65.2,820540,71.5,1321901,1508526,27276,33,,429880,27,290156,35.4,192,226517,222236,6
1075,2022-06-05T00:00:00.000,23,MA,17542510,620200,6663420,10258890,0,254516,268434,291561,316669,1500220,15234297,15221428,14634308,13673523,3617304,405224,5995198,8833423,452,221027,232917,243226,246828,309348,15306574,6834060,95,6826330,95,6509895,95,6052270,95,1440460,95,5491363,79.7,5486343,84,5225917,86.9,4848352,87.5,1147494,95,382539,1934203,3174404,217,382533,1934194,3169400,216,382509,1934162,2909033,213,381232,1928757,2538171,192,74483,522843,550091,77,2857816,52,,,2848305,54.5,2717061,56,1591409,65.2,820572,71.5,1321945,1508562,27276,33,,429989,27,290240,35.4,192,226586,222289,7
1047,2022-06-06T00:00:00.000,23,MA,17542510,620200,6663420,10258890,0,254516,268434,291561,316669,1500220,15234397,15221528,14634404,13673619,3617355,405225,5995256,8833464,452,221029,232918,243228,246829,309352,15306857,6834193,95,6826462,95,6510013,95,6052384,95,1440506,95,5491475,79.7,5486455,84,5226028,86.9,4848461,87.5,1147518,95,382541,1934270,3174446,218,382535,1934261,3169442,217,382511,1934229,2909074,214,381234,1928824,2538210,193,74483,522858,550100,77,2857834,52,,,2848323,54.5,2717078,56,1591417,65.2,820578,71.5,1321955,1508570,27276,33,,430002,27,290246,35.4,192,226598,222295,7
953,2022-06-07T00:00:00.000,23,MA,17552710,620200,6669320,10263190,0,254664,268590,291731,316853,1501090,15257096,15243950,14653926,13692238,3625735,405298,6003429,8847917,452,221358,233261,243552,247166,310069,15329246,6838565,95,6830704,95,6513671,95,6055783,95,1441727,95,5493999,79.7,5488837,84,5228104,86.9,4850388,87.6,1148316,95,382595,1935089,3176097,218,382589,1935080,3170951,217,382565,1935048,2910277,214,381283,1929639,2539273,193,74487,523232,550520,77,2863266,52.1,,,2851796,54.5,2720071,56.1,1593278,65.3,821582,71.5,1323086,1512852,27295,33,,438992,27.6,295236,35.9,192,231370,227293,7
894,2022-06-08T00:00:00.000,23,MA,17564810,620200,6673320,10271290,0,254839,268775,291932,317071,1502120,15264601,15251361,14660375,13698338,3628599,405321,6006126,8852702,452,221467,233375,243660,247276,310314,15337498,6840377,95,6832466,95,6515273,95,6057272,95,1442190,95,5495299,79.7,5490095,84,5229253,86.9,4851474,87.6,1148674,95,382635,1935567,3176877,220,382629,1935558,3171689,219,382605,1935526,2910906,216,381323,1930114,2539842,195,74486,523421,550689,78,2865220,52.1,,,2853063,54.6,2721145,56.1,1593981,65.3,821954,71.6,1323499,1514385,27302,34,,441948,27.7,296965,36.1,192,232873,228971,7
835,2022-06-09T00:00:00.000,23,MA,17598910,620700,6692220,10285990,0,255334,269297,292499,317687,1505040,15273383,15260026,14668001,13705520,3632012,405332,6009353,8858246,452,221594,233507,243786,247405,310606,15346390,6841965,95,6833989,95,6516618,95,6058487,95,1442566,95,5496418,79.7,5491164,84,5230202,86.9,4852346,87.6,1149079,95,382644,1935972,3177582,220,382638,1935963,3172344,219,382614,1935931,2911441,216,381332,1930516,2540303,195,74487,523613,550901,78,2867466,52.2,,,2854577,54.6,2722411,56.1,1594795,65.3,822391,71.6,1323962,1516168,27302,34,,445593,27.9,299172,36.4,193,234778,230970,7
